review_id=R000001 | customer_id=C008526 | product_id=P01279 | product=toy set | date=2024-09-07 | rating=3/5 | sentiment=Neutral | review=Decent product but the packaging could be better.
review_id=R002051 | customer_id=C005204 | product_id=P01172 | product=toy set | date=2023-03-28 | rating=4/5 | sentiment=Positive | review=Five stars. Brilliant product and super quick delivery.
review_id=R002052 | customer_id=C008714 | product_id=P00590 | product=toy set | date=2022-12-24 | rating=1/5 | sentiment=Negative | review=Packaging was damaged but support resolved it quickly.
review_id=R002053 | customer_id=C008643 | product_id=P01214 | product=laptop | date=2022-04-07 | rating=3/5 | sentiment=Neutral | review=Average quality. Delivery took longer than expected.
review_id=R002054 | customer_id=C000243 | product_id=P01223 | product=trainers | date=2023-10-10 | rating=1/5 | sentiment=Negative | review=Terrible experience. Took 3 weeks and arrived damaged.
review_id=R002055 | customer_id=C009049 | product_id=P00749 | product=headphones | date=2024-04-28 | rating=3/5 | sentiment=Neutral | review=Product is okay. Nothing special but does the job.
review_id=R002056 | customer_id=C003250 | product_id=P01398 | product=coffee maker | date=2023-01-02 | rating=3/5 | sentiment=Neutral | review=Reasonable quality. Neutral about overall experience.
review_id=R002057 | customer_id=C007160 | product_id=P00114 | product=blender | date=2022-05-28 | rating=5/5 | sentiment=Positive | review=Exactly what I needed. Amazing quality for the price.
review_id=R002058 | customer_id=C001108 | product_id=P01519 | product=skincare kit | date=2023-01-01 | rating=1/5 | sentiment=Negative | review=Very disappointed. Item was missing components.
review_id=R002059 | customer_id=C007012 | product_id=P01644 | product=novel | date=2024-11-27 | rating=4/5 | sentiment=Positive | review=Five stars. Brilliant product and super quick delivery.
review_id=R002060 | customer_id=C001296 | product_id=P01318 | product=coffee maker | date=2022-08-17 | rating=3/5 | sentiment=Neutral | review=Reasonable quality. Neutral about overall experience.
review_id=R002061 | customer_id=C003811 | product_id=P00111 | product=headphones | date=2022-01-14 | rating=1/5 | sentiment=Negative | review=Poor build quality. Expected much better at this price.
review_id=R002062 | customer_id=C005381 | product_id=P00608 | product=watch | date=2022-01-03 | rating=4/5 | sentiment=Positive | review=Fast shipping and product exactly as described.
review_id=R002063 | customer_id=C008591 | product_id=P01412 | product=novel | date=2022-03-15 | rating=4/5 | sentiment=Positive | review=Fast shipping and product exactly as described.
review_id=R002064 | customer_id=C004286 | product_id=P00678 | product=laptop | date=2024-04-20 | rating=4/5 | sentiment=Positive | review=Great value for money. Will definitely buy again.
review_id=R002065 | customer_id=C006903 | product_id=P00220 | product=jacket | date=2024-02-23 | rating=3/5 | sentiment=Neutral | review=Reasonable quality. Neutral about overall experience.
review_id=R002066 | customer_id=C007265 | product_id=P01309 | product=toy set | date=2024-12-19 | rating=3/5 | sentiment=Neutral | review=Product is okay. Nothing special but does the job.
review_id=R002067 | customer_id=C003943 | product_id=P00379 | product=blender | date=2023-08-13 | rating=1/5 | sentiment=Negative | review=Had to return the item. Process was a hassle.
review_id=R002068 | customer_id=C003858 | product_id=P00072 | product=watch | date=2022-03-10 | rating=5/5 | sentiment=Positive | review=Exactly what I needed. Amazing quality for the price.
review_id=R002069 | customer_id=C008796 | product_id=P00312 | product=jacket | date=2023-08-08 | rating=5/5 | sentiment=Positive | review=Arrived ahead of schedule and in perfect condition.
review_id=R002070 | customer_id=C003892 | product_id=P00731 | product=trainers | date=2023-04-05 | rating=1/5 | sentiment=Negative | review=Terrible experience. Took 3 weeks and arrived damaged.
review_id=R002071 | customer_id=C009118 | product_id=P01864 | product=blender | date=2023-02-14 | rating=3/5 | sentiment=Neutral | review=Decent product but the packaging could be better.
review_id=R002072 | customer_id=C009681 | product_id=P00034 | product=blender | date=2023-10-28 | rating=3/5 | sentiment=Neutral | review=It arrived on time. Product is functional if basic.
review_id=R002073 | customer_id=C003253 | product_id=P00030 | product=trainers | date=2024-07-18 | rating=2/5 | sentiment=Negative | review=Delivery was extremely late. Customer service unhelpful.
review_id=R002074 | customer_id=C000525 | product_id=P01417 | product=watch | date=2023-07-14 | rating=3/5 | sentiment=Neutral | review=Average quality. Delivery took longer than expected.
review_id=R002075 | customer_id=C008486 | product_id=P01077 | product=blender | date=2022-11-24 | rating=3/5 | sentiment=Neutral | review=Average quality. Delivery took longer than expected.
review_id=R002076 | customer_id=C005755 | product_id=P00902 | product=laptop | date=2023-09-01 | rating=4/5 | sentiment=Positive | review=Exactly what I needed. Amazing quality for the price.
review_id=R002077 | customer_id=C005142 | product_id=P00620 | product=toy set | date=2022-04-10 | rating=4/5 | sentiment=Positive | review=Very happy with my purchase. Top quality.
review_id=R002078 | customer_id=C009881 | product_id=P01584 | product=headphones | date=2022-10-05 | rating=4/5 | sentiment=Positive | review=Very happy with my purchase. Top quality.
review_id=R002079 | customer_id=C006216 | product_id=P00320 | product=watch | date=2022-11-21 | rating=3/5 | sentiment=Neutral | review=Good enough for the price. Would consider buying again.
review_id=R002080 | customer_id=C000149 | product_id=P00002 | product=jacket | date=2024-02-01 | rating=2/5 | sentiment=Negative | review=Poor build quality. Expected much better at this price.
review_id=R002081 | customer_id=C008216 | product_id=P00717 | product=blender | date=2023-06-28 | rating=2/5 | sentiment=Negative | review=Product stopped working after two weeks. Disappointing.
review_id=R002082 | customer_id=C001521 | product_id=P01347 | product=jacket | date=2022-11-04 | rating=3/5 | sentiment=Neutral | review=Decent product but the packaging could be better.
review_id=R002083 | customer_id=C002633 | product_id=P00265 | product=novel | date=2024-07-13 | rating=1/5 | sentiment=Negative | review=Misleading description. Product is much smaller than shown.
review_id=R002084 | customer_id=C005380 | product_id=P01269 | product=blender | date=2024-04-29 | rating=3/5 | sentiment=Neutral | review=Decent product but the packaging could be better.
review_id=R002085 | customer_id=C004254 | product_id=P00532 | product=headphones | date=2023-05-31 | rating=2/5 | sentiment=Negative | review=Had to return the item. Process was a hassle.
review_id=R002086 | customer_id=C000278 | product_id=P01321 | product=watch | date=2022-01-22 | rating=3/5 | sentiment=Neutral | review=Product is okay. Nothing special but does the job.
review_id=R002087 | customer_id=C005572 | product_id=P01875 | product=jacket | date=2022-10-30 | rating=4/5 | sentiment=Positive | review=Product quality is excellent and delivery was fast.
review_id=R002088 | customer_id=C002481 | product_id=P00904 | product=blender | date=2024-03-28 | rating=1/5 | sentiment=Negative | review=Poor build quality. Expected much better at this price.
review_id=R002089 | customer_id=C005959 | product_id=P01041 | product=skincare kit | date=2022-03-20 | rating=5/5 | sentiment=Positive | review=Product quality is excellent and delivery was fast.
review_id=R002090 | customer_id=C002378 | product_id=P00172 | product=toy set | date=2023-01-27 | rating=4/5 | sentiment=Positive | review=Absolutely love this item. Exceeded my expectations.
review_id=R002091 | customer_id=C005157 | product_id=P00161 | product=skincare kit | date=2022-12-18 | rating=4/5 | sentiment=Positive | review=Great value for money. Will definitely buy again.
review_id=R002092 | customer_id=C001306 | product_id=P01067 | product=trainers | date=2023-09-14 | rating=3/5 | sentiment=Neutral | review=It arrived on time. Product is functional if basic.
review_id=R002093 | customer_id=C007048 | product_id=P00300 | product=jacket | date=2023-01-03 | rating=3/5 | sentiment=Neutral | review=Average quality. Delivery took longer than expected.
review_id=R002094 | customer_id=C001513 | product_id=P01077 | product=blender | date=2023-07-08 | rating=1/5 | sentiment=Negative | review=Quality does not match the product images at all.
review_id=R002095 | customer_id=C006952 | product_id=P00924 | product=watch | date=2023-12-21 | rating=3/5 | sentiment=Neutral | review=Mixed feelings. Product is fine but instructions unclear.
review_id=R002096 | customer_id=C001657 | product_id=P00475 | product=trainers | date=2022-01-05 | rating=5/5 | sentiment=Positive | review=Very happy with my purchase. Top quality.
review_id=R002097 | customer_id=C001491 | product_id=P00975 | product=toy set | date=2024-04-14 | rating=4/5 | sentiment=Positive | review=Great value for money. Will definitely buy again.
review_id=R002098 | customer_id=C005928 | product_id=P01010 | product=coffee maker | date=2023-12-25 | rating=4/5 | sentiment=Positive | review=Great value for money. Will definitely buy again.
review_id=R002099 | customer_id=C008261 | product_id=P01602 | product=watch | date=2022-09-29 | rating=2/5 | sentiment=Negative | review=Had to return the item. Process was a hassle.
review_id=R002100 | customer_id=C000065 | product_id=P01757 | product=novel | date=2023-04-04 | rating=3/5 | sentiment=Neutral | review=Mixed feelings. Product is fine but instructions unclear.
review_id=R002101 | customer_id=C001892 | product_id=P01138 | product=coffee maker | date=2022-01-01 | rating=3/5 | sentiment=Neutral | review=Works as advertised. Not blown away but satisfied.
review_id=R002102 | customer_id=C008185 | product_id=P00433 | product=blender | date=2024-02-28 | rating=2/5 | sentiment=Negative | review=Misleading description. Product is much smaller than shown.
review_id=R002103 | customer_id=C000130 | product_id=P00867 | product=blender | date=2023-12-21 | rating=3/5 | sentiment=Neutral | review=Works as advertised. Not blown away but satisfied.
review_id=R002104 | customer_id=C000179 | product_id=P00519 | product=trainers | date=2022-12-21 | rating=3/5 | sentiment=Neutral | review=Good enough for the price. Would consider buying again.
review_id=R002105 | customer_id=C009475 | product_id=P00389 | product=novel | date=2024-11-10 | rating=2/5 | sentiment=Negative | review=Poor build quality. Expected much better at this price.
review_id=R002106 | customer_id=C002552 | product_id=P01245 | product=headphones | date=2023-07-20 | rating=2/5 | sentiment=Negative | review=Had to return the item. Process was a hassle.
review_id=R002107 | customer_id=C008200 | product_id=P00211 | product=laptop | date=2022-04-25 | rating=1/5 | sentiment=Negative | review=Packaging was damaged but support resolved it quickly.
review_id=R002108 | customer_id=C009570 | product_id=P01033 | product=blender | date=2024-11-02 | rating=5/5 | sentiment=Positive | review=Great value for money. Will definitely buy again.
review_id=R002109 | customer_id=C002396 | product_id=P01192 | product=blender | date=2022-06-20 | rating=5/5 | sentiment=Positive | review=Packaging was perfect and the item works flawlessly.
review_id=R002110 | customer_id=C009045 | product_id=P00140 | product=jacket | date=2024-11-19 | rating=2/5 | sentiment=Negative | review=Would not recommend. Product broke on first use.
review_id=R002111 | customer_id=C000094 | product_id=P00619 | product=watch | date=2022-05-03 | rating=2/5 | sentiment=Negative | review=Poor build quality. Expected much better at this price.
review_id=R002112 | customer_id=C003861 | product_id=P00968 | product=blender | date=2024-11-12 | rating=3/5 | sentiment=Neutral | review=Product is okay. Nothing special but does the job.
review_id=R002113 | customer_id=C000814 | product_id=P01472 | product=skincare kit | date=2024-05-30 | rating=4/5 | sentiment=Positive | review=Exactly what I needed. Amazing quality for the price.
review_id=R002114 | customer_id=C005021 | product_id=P01458 | product=headphones | date=2024-11-21 | rating=3/5 | sentiment=Neutral | review=Works as advertised. Not blown away but satisfied.
